time,gFx,gFy,gFz,TgF
1.317978,0.5637,-0.2781,-0.3970,0.743
1.322767,0.5999,-0.2488,-0.4771,0.806
1.325839,0.5945,-0.2434,-0.5269,0.831
1.326613,0.5931,-0.2752,-0.5685,0.866
1.331768,0.6160,-0.3055,-0.6085,0.918
1.333927,0.6561,-0.3362,-0.6583,0.988
1.334600,0.6829,-0.3807,-0.7194,1.063
1.337318,0.7440,-0.4154,-0.7893,1.162
1.340551,0.8003,-0.4653,-0.8523,1.258
1.343658,0.8491,-0.5209,-0.9349,1.366
1.344951,0.8877,-0.5884,-1.0151,1.471
1.347876,0.9073,-0.6499,-1.0947,1.563
1.348537,0.9097,-0.6949,-1.1577,1.628
1.351592,0.9008,-0.7369,-1.2071,1.677
1.355579,0.8696,-0.7681,-1.2359,1.695
1.356772,0.8315,-0.7975,-1.2486,1.699
1.359029,0.7831,-0.8126,-1.2564,1.689
1.363103,0.7284,-0.8078,-1.2442,1.653
1.363907,0.6805,-0.7814,-1.2335,1.611
1.366819,0.6395,-0.7511,-1.2066,1.558
1.369978,0.6107,-0.7086,-1.1763,1.503
1.370790,0.5941,-0.6440,-1.1562,1.451
1.373835,0.5789,-0.5854,-1.1094,1.381
1.378233,0.5706,-0.5204,-1.0707,1.320
